Carreira,Nome da Microzona,Sentido,N.º Ordem,Código Paragem,Paragens  - Nome,Localização,Destino
773,Infante Santo,D,6,09422,R. Possidónio Silva,R. Possidónio Silva,Rato
773,Infante Santo,D,7,10106,Fonte Santa,R. Possidónio Silva,Rato
773,Infante Santo,D,8,10108,Esc. Josefa Óbidos,R. Possidónio Silva,Rato
773,Infante Santo,D,9,10103,Av. Inf. Santo / R. Santana à Lapa,Av. Infante Santo,Rato
773,Estrela,D,10,08101,Estrela,Av. Infante Santo,Rato
773,Estrela,D,11,08111,Estrela (Basílica),Pç. Estrela,Rato
773,Estrela,D,12,08113,R. João Deus,R. João Deus,Rato
773,Lapa,D,13,10011,R. Buenos Aires,R. Buenos Aires,Rato
773,Lapa,D,14,10013,R. Santana à Lapa,R. Buenos Aires,Rato
773,Lapa,D,15,10006,R. S. Domingos à Lapa,R. Lapa,Rato
773,Lapa,D,16,10004,Lapa,R. Borges Carneiro,Rato
773,S. Bento,D,17,06708,R. Borges Carneiro / Cç. Estrela,R. Borges Carneiro,Rato
773,S. Bento,D,18,06712,Palácio S. Bento ,R. S. Bento,Rato
773,S. Bento,D,19,06703,Palácio S. Bento (Jardim),R. S. Bento,Rato
773,S. Bento,D,20,06713,Pç. Flores,R. Piedade,Rato
773,Príncipe Real,D,21,06715,R. Palmeira,R. Palmeira,Rato
773,Príncipe Real,D,22,10605,Príncipe Real,Pç. Principe Real,Rato
773,Príncipe Real,D,23,10607,R. Escola Politécnica,R. Escola Politécnica,Rato
773,Rato,D,24,06825,Rato,R. Alexandre Herculano,Rato
774,Campo de Ourique,A,1,08028,Campo Ourique (Prazeres),Pç. S. João Bosco,Gomes Freire
774,Campo de Ourique,A,2,08012,Esc. Manuel Maia,R. Sampaio Bruno,Gomes Freire
774,Campo de Ourique,A,3,08005,R. Francisco Metrass,R. Almeida e Sousa,Gomes Freire
774,Campo de Ourique,A,4,08003,R. 4 Infantaria,R. 4 Infantaria,Gomes Freire
774,Campo de Ourique,A,5,08027,R. Campo Ourique,R. Ferreira Borges,Gomes Freire
774,Amoreiras,A,6,08520,Amoreiras (C. Comercial),R. Carlos Alberto Mota Pinto,Gomes Freire
774,Amoreiras,A,7,08516,R. Amoreiras,R. Amoreiras,Gomes Freire
774,Rato,A,8,06823,Jardim Amoreiras,R. Amoreiras,Gomes Freire
774,Rato,A,9,06811,Rato,R. Alexandre Herculano,Gomes Freire
774,Marquês Pombal,A,10,01216,Mq. Pombal - R. Alexandre Herculano,R. Alexandre Herculano,Gomes Freire
774,Marquês Pombal,A,11,01218,R. Sta. Marta,R. Conde Redondo,Gomes Freire
774,Conde Redondo,A,12,06609,R. Conde Redondo,R. Conde Redondo,Gomes Freire
774,Gomes Freire,A,13,06611,Gomes Freire - R. Joaquim Bonifácio,R. Gomes Freire,Gomes Freire
774,Gomes Freire,A,14,06907,Gomes Freire,R. Gomes Freire,Gomes Freire
774,Gomes Freire,D,1,06907,Gomes Freire,R. Gomes Freire,Campo Ourique
774,Gomes Freire,D,2,06608,Gomes Freire - R. Joaquim Bonifácio,R. Conde Redondo,Campo Ourique
774,Conde Redondo,D,3,06610,R. Conde Redondo,R. Conde Redondo,Campo Ourique
774,Marquês Pombal,D,4,01217,R. Sta. Marta,R. Conde Redondo,Campo Ourique
774,Marquês Pombal,D,5,01211,Mq. Pombal - R. Alexandre Herculano,R. Alexandre Herculano,Campo Ourique
774,Rato,D,6,06820,R. Braamcamp,R. Alexandre Herculano,Campo Ourique
774,Rato,D,7,06812,Rato,Lg. Rato,Campo Ourique
774,Rato,D,8,06824,Jardim Amoreiras,R. Amoreiras,Campo Ourique
774,Amoreiras,D,9,08517,R. Amoreiras,R. Silva Carvalho,Campo Ourique
774,Amoreiras,D,10,08519,R. D. João V,R. Silva Carvalho,Campo Ourique
774,Campo de Ourique,D,11,08025,R. Campo Ourique,R. Campo Ourique,Campo Ourique
774,Campo de Ourique,D,12,08006,R. 4 Infantaria,R. Pereira Sousa,Campo Ourique
774,Campo de Ourique,D,13,08008,R. Francisco Metrass,R. Infantaria 16,Campo Ourique
774,Campo de Ourique,D,14,08009,R. Sampaio Bruno,R. Infantaria 16,Campo Ourique
774,Campo de Ourique,D,15,08013,Esc. Manuel Maia,R. Sampaio Bruno,Campo Ourique
774,Campo de Ourique,D,16,08028,Campo Ourique (Prazeres),Pç. S. João Bosco,Campo Ourique
774,Rossio,A,1,00917,Pç. Figueira,Pç. Figueira,Gomes Freire
774,T. Paço,A,2,05515,Pç. Comércio,Pç. Comércio,Gomes Freire
774,Cais do Sodré,A,3,03821,Corpo Santo,Lg. Corpo Santo,Gomes Freire
774,Cais do Sodré,A,4,03819,R. S. Paulo,R. S. Paulo,Gomes Freire
774,Calçada do Combro,A,5,09901,R. S. Paulo (Bica),R. S. Paulo,Gomes Freire
774,Conde Barão,A,6,07105,Conde Barão,Lg. Conde Barão,Gomes Freire
774,Santos,A,7,03925,Lg. Vitorino Damásio,Lg. Santos,Gomes Freire
774,Santos,A,8,03912,Santos,Cç. Ribeiro Santos,Gomes Freire
774,Santos,A,9,03914,Santos-o-Velho,Santos-o-Velho,Gomes Freire
774,Lapa,A,10,10010,R. S. João Mata,R. Garcia Orta,Gomes Freire
774,Lapa,A,11,10008,R. Garcia Orta,R. S. Domingos à Lapa,Gomes Freire
774,Lapa,A,12,10016,R. S. Domingos à Lapa,R. S. Domingos à Lapa,Gomes Freire
774,Lapa,A,13,10014,R. Santana à Lapa,R. Buenos Aires,Gomes Freire
774,Lapa,A,14,10012,R. Buenos Aires,R. Navegantes,Gomes Freire
774,Estrela,A,15,08112,Estrela (Basílica),Pç. Estrela,Gomes Freire
774,Estrela,A,16,08110,Estrela - R. Domingos Sequeira,R. Domingos Sequeira,Gomes Freire
774,Estrela,A,17,08108,R. Domingos Sequeira,R. Domingos Sequeira,Gomes Freire
774,Campo de Ourique,A,18,08002,R. Saraiva Carvalho,R. Saraiva Carvalho,Gomes Freire
774,Campo de Ourique,A,19,08018,Igreja Sto. Condestável,R. Saraiva Carvalho,Gomes Freire
774,Campo de Ourique,A,20,08004,Campo Ourique (Prazeres),Pç. S. João Bosco,Gomes Freire
774,Campo de Ourique,A,21,08012,Esc. Manuel Maia,R. Sampaio Bruno,Gomes Freire
774,Campo de Ourique,A,22,08005,R. Francisco Metrass,R. Almeida e Sousa,Gomes Freire
774,Campo de Ourique,A,23,08003,R. 4 Infantaria,R. 4 Infantaria,Gomes Freire
774,Campo de Ourique,A,24,08027,R. Campo Ourique,R. Ferreira Borges,Gomes Freire
774,Amoreiras,A,25,08520,Amoreiras (C. Comercial),R. Carlos Alberto Mota Pinto,Gomes Freire
774,Amoreiras,A,26,08516,R. Amoreiras,R. Amoreiras,Gomes Freire
774,Rato,A,27,06823,Jardim Amoreiras,R. Amoreiras,Gomes Freire
774,Rato,A,28,06811,Rato,R. Alexandre Herculano,Gomes Freire
774,Marquês Pombal,A,29,01216,Mq. Pombal - R. Alexandre Herculano,R. Alexandre Herculano,Gomes Freire
774,Marquês Pombal,A,30,01218,R. Sta. Marta,R. Conde Redondo,Gomes Freire
774,Conde Redondo,A,31,06609,R. Conde Redondo,R. Conde Redondo,Gomes Freire
774,Gomes Freire,A,32,06611,Gomes Freire - R. Joaquim Bonifácio,R. Gomes Freire,Gomes Freire
774,Gomes Freire,A,33,06907,Gomes Freire,R. Gomes Freire,Gomes Freire
774,Gomes Freire,D,1,06907,Gomes Freire,R. Gomes Freire,Pç. Figueira
774,Gomes Freire,D,2,06608,Gomes Freire - R. Joaquim Bonifácio,R. Conde Redondo,Pç. Figueira
774,Conde Redondo,D,3,06610,R. Conde Redondo,R. Conde Redondo,Pç. Figueira
774,Marquês Pombal,D,4,01217,R. Sta. Marta,R. Conde Redondo,Pç. Figueira
774,Marquês Pombal,D,5,01211,Mq. Pombal - R. Alexandre Herculano,R. Alexandre Herculano,Pç. Figueira
774,Rato,D,6,06820,R. Braamcamp,R. Alexandre Herculano,Pç. Figueira
774,Rato,D,7,06812,Rato,Lg. Rato,Pç. Figueira
774,Rato,D,8,06824,Jardim Amoreiras,R. Amoreiras,Pç. Figueira
774,Amoreiras,D,9,08517,R. Amoreiras,R. Silva Carvalho,Pç. Figueira
774,Amoreiras,D,10,08519,R. D. João V,R. Silva Carvalho,Pç. Figueira
774,Campo de Ourique,D,11,08025,R. Campo Ourique,R. Campo Ourique,Pç. Figueira
774,Campo de Ourique,D,12,08006,R. 4 Infantaria,R. Pereira Sousa,Pç. Figueira
774,Campo de Ourique,D,13,08008,R. Francisco Metrass,R. Infantaria 16,Pç. Figueira
774,Campo de Ourique,D,14,08009,R. Sampaio Bruno,R. Infantaria 16,Pç. Figueira
774,Campo de Ourique,D,15,08013,Esc. Manuel Maia,R. Sampaio Bruno,Pç. Figueira
774,Campo de Ourique,D,16,08028,Campo Ourique (Prazeres),Pç. S. João Bosco,Pç. Figueira
774,Campo de Ourique,D,17,08019,Igreja Sto. Condestável,R. Saraiva Carvalho,Pç. Figueira
774,Campo de Ourique,D,18,08001,R. Saraiva Carvalho,R. Saraiva Carvalho,Pç. Figueira
774,Estrela,D,19,08107,R. Domingos Sequeira,R. Domingos Sequeira,Pç. Figueira
774,Estrela,D,20,08109,Estrela - R. Domingos Sequeira,R. Domingos Sequeira,Pç. Figueira
774,Estrela,D,21,08111,Estrela (Basílica),Pç. Estrela,Pç. Figueira
774,Estrela,D,22,08113,R. João Deus,R. João Deus,Pç. Figueira
774,Lapa,D,23,10011,R. Buenos Aires,R. Buenos Aires,Pç. Figueira
774,Lapa,D,24,10013,R. Santana à Lapa,R. Buenos Aires,Pç. Figueira
774,Lapa,D,25,10015,R. S. Domingos à Lapa,R. S. Domingos à Lapa,Pç. Figueira
774,Lapa,D,26,10007,R. Garcia Orta,R. S. Domingos à Lapa,Pç. Figueira
774,Lapa,D,27,10009,R. S. João Mata,R. Garcia Orta,Pç. Figueira
774,Santos,D,28,03915,Santos-o-Velho,R. S. João Mata,Pç. Figueira
774,Santos,D,29,03913,Santos,Cç. Ribeiro Santos,Pç. Figueira
774,Santos,D,30,03922,Lg. Vitorino Damásio,Lg. Santos,Pç. Figueira
774,Conde Barão,D,31,07106,Conde Barão,Lg. Conde Barão,Pç. Figueira
774,Calçada do Combro,D,32,09902,R. S. Paulo (Bica),R. S. Paulo,Pç. Figueira
774,Cais do Sodré,D,33,03818,R. S. Paulo,R. S. Paulo,Pç. Figueira
774,Cais do Sodré,D,34,03824,Corpo Santo,R. Bernardino Costa,Pç. Figueira
774,T. Paço,D,35,05512,Pç. Comércio,Pç. Comércio,Pç. Figueira
774,Rossio,D,36,00917,Pç. Figueira,Pç. Figueira,Pç. Figueira
776,Algés,A,1,04220,Algés,Interface Algés,Cruz Quebrada
776,Algés,A,2,04218,Algés - Pç. D. Manuel I,R. Damião Góis,Cruz Quebrada
776,Algés,A,3,04212,Algés (Jardim),Al. Hermano Patrone,Cruz Quebrada
776,Dafundo,A,4,14908,Aquário Vasco Gama,Al. Hermano Patrone,Cruz Quebrada
776,Dafundo,A,5,14906,Dafundo,R. Direita Dafundo,Cruz Quebrada
776,Dafundo,A,6,14904,Dafundo - R. 1º Maio,R. Sacadura Cabral,Cruz Quebrada
776,Cruz Quebrada,A,7,14902,R. Bombeiros Voluntários Dafundo,R. Sacadura Cabral,Cruz Quebrada
776,Cruz Quebrada,A,8,04302,Igreja Cruz Quebrada,R. Sacadura Cabral,Cruz Quebrada
776,Cruz Quebrada,A,9,04304,Cruz Quebrada,R. Sacadura Cabral,Cruz Quebrada
776,Cruz Quebrada,A,10,04305,Estr. Costa,Estrada Costa,Cruz Quebrada
776,Cruz Quebrada,A,11,04301,Cruz Quebrada (Fac. Motricidade Humana),Estrada Costa - Fac. Motricidade Humana,Cruz Quebrada
776,Cruz Quebrada,D,1,04301,Cruz Quebrada (Fac. Motricidade Humana),Estrada Costa - Fac. Motricidade Humana,Algés
776,Cruz Quebrada,D,2,04307,Cruz Quebrada,R. Sacadura Cabral,Algés
776,Cruz Quebrada,D,3,04303,Igreja Cruz Quebrada,R. Sacadura Cabral,Algés
776,Cruz Quebrada,D,4,14901,R. Bombeiros Voluntários Dafundo,R. Sacadura Cabral,Algés
776,Dafundo,D,5,14903,Dafundo - R. 1º Maio,R. Sacadura Cabral,Algés
776,Dafundo,D,6,14905,Dafundo,R. Direita Dafundo,Algés
776,Dafundo,D,7,14907,Aquário Vasco Gama,Al. Hermano Patrone,Algés
776,Algés,D,8,04223,Algés (Jardim),Al. Hermano Patrone,Algés
776,Algés,D,9,04217,Palácio Anjos,Al. Hermano Patrone,Algés
776,Algés,D,10,04219,Algés - Pç. D. Manuel I,R. Damião Góis,Algés
776,Algés,D,11,04220,Algés,Interface Algés,Algés
778,C. Grande Norte,A,1,05809,Campo Grande (Metro),Interface Campo Grande,Paço Lumiar
778,C. Grande Norte,A,2,05823,Inst. Ricardo Jorge,Av. Padre Cruz,Paço Lumiar
778,Telheiras,A,3,50013,R. Prof. Fernando Fonseca,R. Prof. Fernando Fonseca,Paço Lumiar
778,Telheiras,A,4,50005,R. Prof. Francisco Gentil (Metro),R. Prof. Vieira Almeida,Paço Lumiar
778,Telheiras,A,5,50011,Telheiras,R. Prof. Francisco Gentil,Paço Lumiar
778,Telheiras,A,6,50007,R. Prof. João Barreira,R. Prof. João Barreira,Paço Lumiar
778,Telheiras,A,7,50004,R. Prof. Queirós Veloso,R. Prof. Queirós Veloso,Paço Lumiar
778,Telheiras,A,8,50023,Alto Faia Sul,R. Prof. Prado Coelho,Paço Lumiar
778,Telheiras,A,9,50025,R. Prof. Prado Coelho,R. Prof. Prado Coelho,Paço Lumiar
778,Telheiras,A,10,50027,R. Frederico George,R. Frederico George,Paço Lumiar
778,Telheiras,A,11,50030,Alto Faia,R. Abel Salazar,Paço Lumiar
778,Telheiras,A,12,50031,R. Frederico George (Nascente),R. Frederico George,Paço Lumiar
778,Telheiras,A,13,50009,R. Daniel Santa Rita,R. Daniel Sta. Rita,Paço Lumiar
778,Telheiras,A,14,50032,R. Frederico George (Nascente),R. Frederico George,Paço Lumiar
778,Paço Lumiar,A,15,05952,R. Fernando Lopes Graça,R. Fernando Lopes Graça,Paço Lumiar
778,Paço Lumiar,A,16,05942,R. Prof. Fernando Mello Moser,R. Fernando Mello Moser,Paço Lumiar
778,Paço Lumiar,A,17,05944,R. Prof. Orlando Ribeiro,R. Prof. Orlando Ribeiro,Paço Lumiar
778,Paço Lumiar,A,18,05948,Paço Lumiar,R. Teófilo Carvalho Santos,Paço Lumiar
778,Paço Lumiar,A,19,05954,Paço Lumiar,R. Mahatma Gandhi,Paço Lumiar
778,Paço Lumiar,D,1,05954,Paço Lumiar,R. Mahatma Gandhi,Campo Grande-Metro
778,Paço Lumiar,D,2,05953,Hosp. Forças Armadas,Az. Ulmeiros,Campo Grande-Metro
778,Paço Lumiar,D,3,05943,R. Prof. Orlando Ribeiro,R. Prof. Orlando Ribeiro,Campo Grande-Metro
778,Paço Lumiar,D,4,05941,R. Prof. Fernando Mello Moser,R. Fernando Mello Moser,Campo Grande-Metro
778,Paço Lumiar,D,5,05951,R. Fernando Lopes Graça,R. Fernando Lopes Graça,Campo Grande-Metro
778,Telheiras,D,6,50031,R. Frederico George (Nascente),R. Frederico George,Paço Lumiar
778,Telheiras,D,7,50009,R. Daniel Santa Rita,R. Daniel Sta. Rita,Paço Lumiar
778,Telheiras,D,8,50032,R. Frederico George (Nascente),R. Frederico George,Paço Lumiar
778,Telheiras,D,9,50029,Alto Faia,R. Armindo Rodrigues,Campo Grande Metro
778,Telheiras,D,10,50028,R. Frederico George,R. Alexandre Cabral,Campo Grande Metro
778,Telheiras,D,11,50026,R. Prof. Prado Coelho,R. Prof. Prado Coelho,Campo Grande Metro
778,Telheiras,D,12,50024,Alto Faia Sul,R. Prof. Prado Coelho,Campo Grande Metro
778,Telheiras,D,13,50010,R. Prof. João Barreira,R. Prof. João Barreira,Campo Grande Metro
778,Telheiras,D,14,50012,Telheiras,R. Prof. Francisco Gentil,Campo Grande Metro
778,Telheiras,D,15,50006,R. Prof. Francisco Gentil (Metro),R. Prof. Francisco Gentil,Campo Grande-Metro
778,Telheiras,D,16,50014,R. Prof. Fernando Fonseca,R. Prof. Fernando Fonseca,Campo Grande Metro
778,C. Grande Norte,D,17,05828,Campo Grande (Metro) descida,Interface Campo Grande,Campo Grande-Metro
778,C. Grande Norte,D,18,05809,Campo Grande (Metro),Interface Campo Grande,Campo Grande-Metro
779,Olivais Sul,C,1,08421,C. Comercial Olivais,R. Cidade Bolama,Circ. Encarnação
779,Olivais Sul,C,2,08413,R. Cidade Bissau (Metro),R. Cidade Bissau,Circ. Encarnação
779,Olivais Sul,C,3,08439,R. Mocimboa Praia,R. Mocimboa de Praia,Circ. Encarnação
779,Olivais Sul,C,4,08440,R. Manhiça,R. Almada Negreiros,Circ. Encarnação
779,Olivais Sul,C,5,02335,R. Vila Fontes,R. Almada Negreiros,Circ. Encarnação
779,Olivais Sul,C,6,02336,R. Almada Negreiros,R. Almada Negreiros,Circ. Encarnação
779,Olivais Sul,C,7,08441,Sport Lisboa Olivais,R. de Chibuto,Circ. Encarnação
779,Olivais Sul,C,8,08442,R. Chibuto,R. de Chibuto,Circ. Encarnação
779,Olivais Sul,C,9,08423,Cemitério Olivais,Av. Cidade Luanda,Circ. Encarnação
779,Olivais,C,10,07717,Esc. Sec. Olivais,Av. Cidade Luanda,Circ. Encarnação
779,Olivais,C,11,07715,Av. Berlim,Av. Cidade Luanda,Circ. Encarnação
779,Olivais,C,12,07809,Qta. Conde Arcos,R. Contra Alm. Armando Ferraz,Circ. Encarnação
779,Olivais,C,13,07801,R. Sarg. Armando Monteiro Ferreira,R. Sarg. Armando Monteiro Ferreira,Circ. Encarnação
779,Olivais Norte,C,14,12309,Olivais Norte,R. Sarg. Armando Monteiro Ferreira,Circ. Encarnação
779,Olivais Norte,C,15,12304,B.º Encarnação,R. Tenente Oliveira Carmo,Circ. Encarnação
779,Olivais,C,16,07720,Pç. Casas Novas,R. Lojistas,Circ. Encarnação
779,Encarnação,C,17,12208,R. Lojistas,R. Lojistas,Circ. Encarnação
779,Encarnação,C,18,12206,Igreja Encarnação,Al. Encarnação,Circ. Encarnação
779,Encarnação,C,19,12211,Centro Saúde Encarnação,R. Poço Coberto,Circ. Encarnação
779,Olivais,C,20,07727,R. Mercado,R. Mercado,Circ. Encarnação
779,Olivais,C,21,07704,Av. Berlim (Viveiros),Av. Berlim,Circ. Encarnação
779,Rot. Aeroporto,C,22,07731,Av. Cidade L. Marques N,R. Cidade Beira,Circ. Encarnação
779,Rot. Aeroporto,C,23,07518,R. Cidade Beira,R. Cidade Beira,Circ. Encarnação
779,Rot. Aeroporto,C,24,07519,R. Cidade Quelimane,R. Cidade Beira,Circ. Encarnação
779,Rot. Aeroporto,C,25,07520,R. Cidade João Belo,R. Cidade Beira,Circ. Encarnação
779,Rot. Aeroporto,C,26,07521,R. Cidade Nampula,R. Cidade Nampula,Circ. Encarnação
779,Rot. Aeroporto,C,27,08404,Olivais Sul,Av. Cidade Lourenço Marques,Circ. Encarnação
779,Olivais Sul,C,28,08433,Olivais (Centro Cívico),R. Cidade Bolama,Circ. Encarnação
779,Olivais Sul,C,29,08421,C. Comercial Olivais,R. Cidade Bolama,Circ. Encarnação
781,Cais do Sodré,A,1,03810,Cais Sodré,Cais Sodré,Prior Velho
781,Cais do Sodré,A,2,03824,Corpo Santo,R. Bernardino Costa,Prior Velho
781,T. Paço,A,3,05501,Pç. Comércio,Pç. Comércio,Prior Velho
781,T. Paço,A,4,04505,Sul e Sueste,R. Inst. Virgílio Machado,Prior Velho
781,Sta. Apolónia,A,5,02113,Estação Sta. Apolónia,Av. Infante D. Henrique,Prior Velho
781,Xabregas,A,6,08309,Xabregas - R. Manutenção,Av. Infante D. Henrique,Prior Velho
781,Poço do Bispo,A,7,12513,Beato,Av. Infante D. Henrique,Prior Velho
781,Poço do Bispo,A,8,12504,Doca Poço Bispo,Av. Infante D. Henrique,Prior Velho
781,Matinha,A,9,02204,Matinha,Av. Cintura Porto Lisboa,Prior Velho
781,Parque Nações Sul,A,10,02316,Gás Portugal,Av. Marechal Gomes Costa,Prior Velho
781,Rot. Cabo Ruivo,A,11,02304,Rot. Cabo Ruivo,Av. Marechal Gomes Costa,Prior Velho
781,Olivais Sul,A,12,02302,Av. Mar. Gomes Costa (Universidade),Av. Marechal Gomes Costa,Prior Velho
781,Olivais Sul,A,13,08414,R. Cidade Bissau (Metro),R. Cidade Bissau,Prior Velho
781,Olivais Sul,A,14,08423,Cemitério Olivais,Av. Cidade Luanda,Prior Velho
781,Olivais,A,15,07717,Esc. Sec. Olivais,Av. Cidade Luanda,Prior Velho
781,Olivais,A,16,07715,Av. Berlim,Av. Cidade Luanda,Prior Velho
781,Olivais,A,17,07713,Piscina Olivais,R. Contra Alm. Armando Ferraz,Prior Velho
781,Olivais,A,18,07801,R. Sarg. Armando Monteiro Ferreira,R. Sarg. Armando Monteiro Ferreira,Prior Velho
781,Olivais Norte,A,19,12309,Olivais Norte,R. Sarg. Armando Monteiro Ferreira,Prior Velho
781,Olivais Norte,A,20,12307,R. Capitão-Ten. Oliveira Carmo,R. Barrilaro Ruas,Prior Velho
781,Olivais Norte,A,21,12305,R. Alf. Barrilaro Ruas,R. Barrilaro Ruas,Prior Velho
781,Encarnação,A,22,12603,Qta. Morgado,R. Vice Almirante Augusto Castro Guedes,Prior Velho
781,Portela,A,23,12601,RALIS,Av. Dr. Alfredo Bensaúde,Prior Velho
781,Prior Velho,A,24,16303,Rot. Encarnação,R. Severiano Falcão,Prior Velho
781,Prior Velho,A,25,16305,Qta. Francelha Cima,R. Severiano Falcão,Prior Velho
781,Prior Velho,A,26,16307,Qta. Francelha Baixo,R. Severiano Falcão,Prior Velho
781,Prior Velho,A,27,16309,Prior Velho,R. Moçambique,Prior Velho
781,Prior Velho,D,1,16309,Prior Velho,R. Moçambique,Cais Sodré
781,Prior Velho,D,2,16308,Qta. Francelha Baixo,R. Severiano Falcão,Cais Sodré
781,Prior Velho,D,3,16306,Qta. Francelha Cima,R. Severiano Falcão,Cais Sodré
781,Prior Velho,D,4,16304,Rot. Encarnação,R. Severiano Falcão,Cais Sodré
781,Portela,D,5,12602,RALIS,Av. Dr. Alfredo Bensaúde,Cais Sodré
781,Encarnação,D,6,12604,Qta. Morgado,R. Vice Almirante Augusto Castro Guedes,Cais Sodré
781,Olivais Norte,D,7,12306,R. Alf. Barrilaro Ruas,R. Barrilaro Ruas,Cais Sodré
